Date,t1,t2,t3,Close
4/22/2013,19.58358383,19.1669178,20.0167675,20.02277374
4/23/2013,19.1669178,20.0167675,20.02277374,20.21771812
4/24/2013,20.0167675,20.02277374,20.21771812,20.35660744
4/25/2013,20.02277374,20.21771812,20.35660744,20.24774742
4/26/2013,20.21771812,20.35660744,20.24774742,20.05555534
4/29/2013,20.35660744,20.24774742,20.05555534,20.49699783
4/30/2013,20.24774742,20.05555534,20.49699783,20.63488579
5/1/2013,20.05555534,20.49699783,20.63488579,20.53128052
5/2/2013,20.49699783,20.63488579,20.53128052,20.76101112
5/3/2013,20.63488579,20.53128052,20.76101112,21.16416359
5/6/2013,20.53128052,20.76101112,21.16416359,21.56031036
5/7/2013,20.76101112,21.16416359,21.56031036,21.45220184
5/8/2013,21.16416359,21.56031036,21.45220184,21.86261368
5/9/2013,21.56031036,21.45220184,21.86261368,21.80880928
5/10/2013,21.45220184,21.86261368,21.80880928,22.02777863
5/13/2013,21.86261368,21.80880928,22.02777863,21.9602108
5/14/2013,21.80880928,22.02777863,21.9602108,22.1996994
5/15/2013,22.02777863,21.9602108,22.1996994,22.92016983
5/16/2013,21.9602108,22.1996994,22.92016983,22.61936951
5/17/2013,22.1996994,22.92016983,22.61936951,22.75225258
5/20/2013,22.92016983,22.61936951,22.75225258,22.73598671
5/21/2013,22.61936951,22.75225258,22.73598671,22.6969471
5/22/2013,22.75225258,22.73598671,22.6969471,22.25775719
5/23/2013,22.73598671,22.6969471,22.25775719,22.09184265
5/24/2013,22.6969471,22.25775719,22.09184265,21.85485458
5/28/2013,22.25775719,22.09184265,21.85485458,22.0538044
5/29/2013,22.09184265,21.85485458,22.0538044,21.72947884
5/30/2013,21.85485458,22.0538044,21.72947884,21.79079056
5/31/2013,22.0538044,21.72947884,21.79079056,21.80230141
6/3/2013,21.72947884,21.79079056,21.80230141,21.71246147
6/4/2013,21.79079056,21.80230141,21.71246147,21.49899864
6/5/2013,21.80230141,21.71246147,21.49899864,21.51401329
6/6/2013,21.71246147,21.49899864,21.51401329,21.63763809
6/7/2013,21.49899864,21.51401329,21.63763809,22.01526451
6/10/2013,21.51401329,21.63763809,22.01526451,22.27777863
6/11/2013,21.63763809,22.01526451,22.27777863,22.01726723
6/12/2013,22.01526451,22.27777863,22.01726723,21.82132149
6/13/2013,22.27777863,22.01726723,21.82132149,21.9469471
6/14/2013,22.01726723,21.82132149,21.9469471,21.89789772
6/17/2013,21.82132149,21.9469471,21.89789772,22.17842865
6/18/2013,21.9469471,21.89789772,22.17842865,22.53803825
6/19/2013,21.89789772,22.17842865,22.53803825,22.53953934
6/20/2013,22.17842865,22.53803825,22.53953934,22.14064026
6/21/2013,22.53803825,22.53953934,22.14064026,22.04529572
6/24/2013,22.53953934,22.14064026,22.04529572,21.76651764
6/25/2013,22.14064026,22.04529572,21.76651764,21.6766777
6/26/2013,22.04529572,21.76651764,21.6766777,21.8631134
6/27/2013,21.76651764,21.6766777,21.8631134,21.94869995
6/28/2013,21.6766777,21.8631134,21.94869995,22.03128052
7/1/2013,21.8631134,21.94869995,22.03128052,22.21921921
7/2/2013,21.94869995,22.03128052,22.21921921,22.07983017
7/3/2013,22.03128052,22.21921921,22.07983017,22.18293381
7/5/2013,22.21921921,22.07983017,22.18293381,22.3596096
7/8/2013,22.07983017,22.18293381,22.3596096,22.64990044
7/9/2013,22.18293381,22.3596096,22.64990044,22.6536541
7/10/2013,22.3596096,22.64990044,22.6536541,22.67242241
7/11/2013,22.64990044,22.6536541,22.67242241,23.02902985
7/12/2013,22.6536541,22.67242241,23.02902985,23.09809875
7/15/2013,22.67242241,23.02902985,23.09809875,23.1403904
7/16/2013,23.02902985,23.09809875,23.1403904,23.0132637
7/17/2013,23.09809875,23.1403904,23.0132637,22.9867363
7/18/2013,23.1403904,23.0132637,22.9867363,22.7897892
7/19/2013,23.0132637,22.9867363,22.7897892,22.43743706
7/22/2013,22.9867363,22.7897892,22.43743706,22.79029083
7/23/2013,22.7897892,22.43743706,22.79029083,22.61761856
7/24/2013,22.43743706,22.79029083,22.61761856,22.59509468
7/25/2013,22.79029083,22.61761856,22.59509468,22.21471405
7/26/2013,22.61761856,22.59509468,22.21471405,22.15590668
7/29/2013,22.59509468,22.21471405,22.15590668,22.07882881
7/30/2013,22.21471405,22.15590668,22.07882881,22.29529572
7/31/2013,22.15590668,22.07882881,22.29529572,22.21596527
8/1/2013,22.07882881,22.29529572,22.21596527,22.62812805
8/2/2013,22.29529572,22.21596527,22.62812805,22.68693733
8/5/2013,22.21596527,22.62812805,22.68693733,22.64764786
8/6/2013,22.62812805,22.68693733,22.64764786,22.43668747
8/7/2013,22.68693733,22.64764786,22.43668747,22.28853989
8/8/2013,22.64764786,22.43668747,22.28853989,22.33883858
8/9/2013,22.43668747,22.28853989,22.33883858,22.28253365
8/12/2013,22.28853989,22.33883858,22.28253365,22.1599102
8/13/2013,22.33883858,22.28253365,22.1599102,22.05330276
8/14/2013,22.28253365,22.1599102,22.05330276,21.76701736
8/15/2013,22.1599102,22.05330276,21.76701736,21.51301384
8/16/2013,22.05330276,21.76701736,21.51301384,21.44419479
8/19/2013,21.76701736,21.51301384,21.44419479,21.66291237
8/20/2013,21.51301384,21.44419479,21.66291237,21.6571579
8/21/2013,21.44419479,21.66291237,21.6571579,21.75500488
8/22/2013,21.66291237,21.6571579,21.75500488,21.86461449
8/23/2013,21.6571579,21.75500488,21.86461449,21.77702713
8/26/2013,21.75500488,21.86461449,21.77702713,21.68143082
8/27/2013,21.86461449,21.77702713,21.68143082,21.27502441
8/28/2013,21.77702713,21.68143082,21.27502441,21.23498535
8/29/2013,21.68143082,21.27502441,21.23498535,21.4071579
8/30/2013,21.27502441,21.23498535,21.4071579,21.19369316
9/3/2013,21.23498535,21.4071579,21.19369316,21.53103065
9/4/2013,21.4071579,21.19369316,21.53103065,21.81256294
9/5/2013,21.19369316,21.53103065,21.81256294,22.01101112
9/6/2013,21.53103065,21.81256294,22.01101112,22.01151276
9/9/2013,21.81256294,22.01101112,22.01151276,22.2234726
9/10/2013,22.01101112,22.01151276,22.2234726,22.23898888
9/11/2013,22.01151276,22.2234726,22.23898888,22.42717743
9/12/2013,22.2234726,22.23898888,22.42717743,22.34884834
9/13/2013,22.23898888,22.42717743,22.34884834,22.24899864
9/16/2013,22.42717743,22.34884834,22.24899864,22.21621513
9/17/2013,22.34884834,22.24899864,22.21621513,22.17492485
9/18/2013,22.24899864,22.21621513,22.17492485,22.60560608
9/19/2013,22.21621513,22.17492485,22.60560608,22.48223114
9/20/2013,22.17492485,22.60560608,22.48223114,22.60034943
9/23/2013,22.60560608,22.48223114,22.60034943,22.18468475
9/24/2013,22.48223114,22.60034943,22.18468475,22.19319344
9/25/2013,22.60034943,22.18468475,22.19319344,21.95270348
9/26/2013,22.18468475,22.19319344,21.95270348,21.97622681
9/27/2013,22.19319344,21.95270348,21.97622681,21.93168259
9/30/2013,21.95270348,21.97622681,21.93168259,21.9196701
10/1/2013,21.97622681,21.93168259,21.9196701,22.19719696
10/2/2013,21.93168259,21.9196701,22.19719696,22.22197151
10/3/2013,21.9196701,22.19719696,22.22197151,21.92417336
10/4/2013,22.19719696,22.22197151,21.92417336,21.83058167
10/7/2013,22.22197151,21.92417336,21.83058167,21.66516495
10/8/2013,21.92417336,21.83058167,21.66516495,21.3631134
10/9/2013,21.83058167,21.66516495,21.3631134,21.41791725
10/10/2013,21.66516495,21.3631134,21.41791725,21.72772789
10/11/2013,21.3631134,21.41791725,21.72772789,21.82157135
10/14/2013,21.41791725,21.72772789,21.82157135,21.92467499
10/15/2013,21.72772789,21.82157135,21.92467499,22.07232285
10/16/2013,21.82157135,21.92467499,22.07232285,22.47322273
10/17/2013,21.92467499,22.07232285,22.47322273,22.24199295
10/18/2013,22.07232285,22.47322273,22.24199295,25.31056023
10/21/2013,22.47322273,22.24199295,25.31056023,25.1076088
10/22/2013,22.24199295,25.31056023,25.1076088,25.20019913
10/23/2013,25.31056023,25.1076088,25.20019913,25.81106186
10/24/2013,25.1076088,25.20019913,25.81106186,25.66441345
10/25/2013,25.20019913,25.81106186,25.66441345,25.40540504
10/28/2013,25.81106186,25.66441345,25.40540504,25.40040016
10/29/2013,25.66441345,25.40540504,25.40040016,25.93193245
10/30/2013,25.40540504,25.40040016,25.93193245,25.7862854
10/31/2013,25.40040016,25.93193245,25.7862854,25.79029083
11/1/2013,25.93193245,25.7862854,25.79029083,25.70170212
11/4/2013,25.7862854,25.79029083,25.70170212,25.67842865
11/5/2013,25.79029083,25.70170212,25.67842865,25.5635643
11/6/2013,25.70170212,25.67842865,25.5635643,25.59434319
11/7/2013,25.67842865,25.5635643,25.59434319,25.22397423
11/8/2013,25.5635643,25.59434319,25.22397423,25.42617607
11/11/2013,25.59434319,25.22397423,25.42617607,25.29003906
11/12/2013,25.22397423,25.42617607,25.29003906,25.3198204
11/13/2013,25.42617607,25.29003906,25.3198204,25.83758736
11/14/2013,25.29003906,25.3198204,25.83758736,25.90665627
11/15/2013,25.3198204,25.83758736,25.90665627,25.86486435
11/18/2013,25.83758736,25.90665627,25.86486435,25.81456566
11/19/2013,25.90665627,25.86486435,25.81456566,25.65565681
11/20/2013,25.86486435,25.81456566,25.65565681,25.58333206
11/21/2013,25.81456566,25.65565681,25.58333206,25.87762833
11/22/2013,25.65565681,25.58333206,25.87762833,25.82307243
11/25/2013,25.58333206,25.87762833,25.82307243,26.17442322
11/26/2013,25.87762833,25.82307243,26.17442322,26.4867363
11/27/2013,25.82307243,26.17442322,26.4867363,26.60435486
11/29/2013,26.17442322,26.4867363,26.60435486,26.51626587
12/2/2013,26.4867363,26.60435486,26.51626587,26.38838768
12/3/2013,26.60435486,26.51626587,26.38838768,26.35785866
12/4/2013,26.51626587,26.38838768,26.35785866,26.48098183
12/5/2013,26.38838768,26.35785866,26.48098183,26.45996094
12/6/2013,26.35785866,26.48098183,26.45996094,26.77352333
12/9/2013,26.48098183,26.45996094,26.77352333,26.98048019
12/10/2013,26.45996094,26.77352333,26.98048019,27.14364433
12/11/2013,26.77352333,26.98048019,27.14364433,26.95920944
12/12/2013,26.98048019,27.14364433,26.95920944,26.77577591
12/13/2013,27.14364433,26.95920944,26.77577591,26.54629517
12/16/2013,26.95920944,26.77577591,26.54629517,26.85135078
12/17/2013,26.77577591,26.54629517,26.85135078,26.77327347
12/18/2013,26.54629517,26.85135078,26.77327347,27.14589691
12/19/2013,26.85135078,26.77327347,27.14589691,27.18268394
12/20/2013,26.77327347,27.14589691,27.18268394,27.54304314
12/23/2013,27.14589691,27.18268394,27.54304314,27.90540504
12/24/2013,27.18268394,27.54304314,27.90540504,27.82382393
12/26/2013,27.54304314,27.90540504,27.82382393,27.96446419
12/27/2013,27.90540504,27.82382393,27.96446419,27.98798752
12/30/2013,27.82382393,27.96446419,27.98798752,27.76426315
12/31/2013,27.96446419,27.98798752,27.76426315,28.04579544
1/2/2014,27.98798752,27.76426315,28.04579544,27.85585594
1/3/2014,27.76426315,28.04579544,27.85585594,27.65265274
1/6/2014,28.04579544,27.85585594,27.65265274,27.96096039
1/7/2014,27.85585594,27.65265274,27.96096039,28.5
1/8/2014,27.65265274,27.96096039,28.5,28.55930901
1/9/2014,27.96096039,28.5,28.55930901,28.28428459
1/10/2014,28.5,28.55930901,28.28428459,28.28278351
1/13/2014,28.55930901,28.28428459,28.28278351,28.10260391
1/14/2014,28.28428459,28.28278351,28.10260391,28.76376343
1/15/2014,28.28278351,28.10260391,28.76376343,28.74424362
1/16/2014,28.10260391,28.76376343,28.74424362,28.93443489
1/17/2014,28.76376343,28.74424362,28.93443489,28.79204178
1/21/2014,28.74424362,28.93443489,28.79204178,29.12162209
1/22/2014,28.93443489,28.79204178,29.12162209,29.15465546
1/23/2014,28.79204178,29.12162209,29.15465546,29.03153229
1/24/2014,29.12162209,29.15465546,29.03153229,28.12387466
1/27/2014,29.15465546,29.03153229,28.12387466,27.55830765
1/28/2014,29.03153229,28.12387466,27.55830765,28.1033535
1/29/2014,28.12387466,27.55830765,28.1033535,27.70070076
1/30/2014,27.55830765,28.1033535,27.70070076,28.41316223
1/31/2014,28.1033535,27.70070076,28.41316223,29.5538044
2/3/2014,27.70070076,28.41316223,29.5538044,28.36411476
2/4/2014,28.41316223,29.5538044,28.36411476,28.48248291
2/5/2014,29.5538044,28.36411476,28.48248291,28.60860825
2/6/2014,28.36411476,28.48248291,28.60860825,29.02802849
2/7/2014,28.48248291,28.60860825,29.02802849,29.46546555
2/10/2014,28.60860825,29.02802849,29.46546555,29.35260391
2/11/2014,29.02802849,29.46546555,29.35260391,29.78428459
2/12/2014,29.46546555,29.35260391,29.78428459,29.6969471
2/13/2014,29.35260391,29.78428459,29.6969471,30.02752876
2/14/2014,29.78428459,29.6969471,30.02752876,30.10009956
2/18/2014,29.6969471,30.02752876,30.10009956,30.30230141
2/19/2014,30.02752876,30.10009956,30.30230141,30.08858871
2/20/2014,30.10009956,30.30230141,30.08858871,30.13288307
2/21/2014,30.30230141,30.08858871,30.13288307,30.12487411
2/24/2014,30.08858871,30.13288307,30.12487411,30.34309387
2/25/2014,30.13288307,30.12487411,30.34309387,30.53053093
2/26/2014,30.12487411,30.34309387,30.53053093,30.53478432
2/27/2014,30.34309387,30.53053093,30.53478432,30.51076126
2/28/2014,30.53053093,30.53478432,30.51076126,30.42167282
3/3/2014,30.53478432,30.51076126,30.42167282,30.09734726
3/4/2014,30.51076126,30.42167282,30.09734726,30.40315247
3/5/2014,30.42167282,30.09734726,30.40315247,30.48698616
3/6/2014,30.09734726,30.40315247,30.48698616,30.52077103
3/7/2014,30.40315247,30.48698616,30.52077103,30.4001503
3/10/2014,30.48698616,30.52077103,30.4001503,30.31957054
3/11/2014,30.52077103,30.4001503,30.31957054,30.02977943
3/12/2014,30.4001503,30.31957054,30.02977943,30.21271324
3/13/2014,30.31957054,30.02977943,30.21271324,29.7562561
3/14/2014,30.02977943,30.21271324,29.7562561,29.34934807
3/17/2014,30.21271324,29.7562561,29.34934807,29.83233261
3/18/2014,29.7562561,29.34934807,29.83233261,30.31181145
3/19/2014,29.34934807,29.83233261,30.31181145,30.01126099
3/20/2014,29.83233261,30.31181145,30.01126099,29.95895958
3/21/2014,30.31181145,30.01126099,29.95895958,29.60560608
3/24/2014,30.01126099,29.95895958,29.60560608,28.97722626
3/25/2014,29.95895958,29.60560608,28.97722626,28.99699783
3/26/2014,29.60560608,28.97722626,28.99699783,28.32757759
3/27/2014,28.97722626,28.99699783,28.32757759,27.88488579
3/28/2014,28.99699783,28.32757759,27.88488579,28.03178215
3/31/2014,28.32757759,27.88488579,28.03178215,27.89064026
4/1/2014,27.88488579,28.03178215,27.89064026,28.40065193
4/2/2014,28.03178215,27.89064026,28.40065193,28.40590668
4/3/2014,27.89064026,28.40065193,28.40590668,28.57500076
4/4/2014,28.40065193,28.40590668,28.57500076,27.26250076
4/7/2014,28.40590668,28.57500076,27.26250076,27.03149986
4/8/2014,28.57500076,27.26250076,27.03149986,27.87549973
4/9/2014,27.26250076,27.03149986,27.87549973,28.35199928
4/10/2014,27.03149986,27.87549973,28.35199928,27.33449936
4/11/2014,27.87549973,28.35199928,27.33449936,26.88800049
4/14/2014,28.35199928,27.33449936,26.88800049,27.26000023
4/15/2014,27.33449936,26.88800049,27.26000023,27.43499947
4/16/2014,26.88800049,27.26000023,27.43499947,28.19499969
4/17/2014,27.26000023,27.43499947,28.19499969,27.16699982
4/21/2014,27.43499947,28.19499969,27.16699982,26.96850014
4/22/2014,28.19499969,27.16699982,26.96850014,27.27499962
4/23/2014,27.16699982,26.96850014,27.27499962,26.87549973
4/24/2014,26.96850014,27.27499962,26.87549973,26.72200012
4/25/2014,27.27499962,26.87549973,26.72200012,26.15500069
4/28/2014,26.87549973,26.72200012,26.15500069,26.14900017
4/29/2014,26.72200012,26.15500069,26.14900017,26.81649971
4/30/2014,26.15500069,26.14900017,26.81649971,26.74399948
5/1/2014,26.14900017,26.81649971,26.74399948,26.92650032
5/2/2014,26.81649971,26.74399948,26.92650032,26.69350052
5/5/2014,26.74399948,26.92650032,26.69350052,26.76650047
5/6/2014,26.92650032,26.69350052,26.76650047,26.12849998
5/7/2014,26.69350052,26.76650047,26.12849998,25.89999962
5/8/2014,26.76650047,26.12849998,25.89999962,26.00849915
5/9/2014,26.12849998,25.89999962,26.00849915,26.33099937
5/12/2014,25.89999962,26.00849915,26.33099937,26.92149925
5/13/2014,26.00849915,26.33099937,26.92149925,27.07699966
5/14/2014,26.33099937,26.92149925,27.07699966,26.72050095
5/15/2014,26.92149925,27.07699966,26.72050095,26.45599937
5/16/2014,27.07699966,26.72050095,26.45599937,26.41500092
5/19/2014,26.72050095,26.45599937,26.41500092,26.94149971
5/20/2014,26.45599937,26.41500092,26.94149971,27.01950073
5/21/2014,26.41500092,26.94149971,27.01950073,27.48500061
5/22/2014,26.94149971,27.01950073,27.48500061,27.77249908
5/23/2014,27.01950073,27.48500061,27.77249908,28.19000053
5/27/2014,27.48500061,27.77249908,28.19000053,28.74349976
5/28/2014,27.77249908,28.19000053,28.74349976,28.52249908
5/29/2014,28.19000053,28.74349976,28.52249908,28.52799988
5/30/2014,28.74349976,28.52249908,28.52799988,28.58250046
6/2/2014,28.52249908,28.52799988,28.58250046,28.21699905
6/3/2014,28.52799988,28.58250046,28.21699905,27.72550011
6/4/2014,28.58250046,28.21699905,27.72550011,27.68799973
6/5/2014,28.21699905,27.72550011,27.68799973,28.24650002
6/6/2014,27.72550011,27.68799973,28.24650002,28.30150032
6/9/2014,27.68799973,28.24650002,28.30150032,28.53650093
6/10/2014,28.24650002,28.30150032,28.53650093,28.41500092
6/11/2014,28.30150032,28.53650093,28.41500092,28.375
6/12/2014,28.53650093,28.41500092,28.375,27.97500038
6/13/2014,28.41500092,28.375,27.97500038,28.01749992
6/16/2014,28.375,27.97500038,28.01749992,27.61499977
6/17/2014,27.97500038,28.01749992,27.61499977,27.53100014
6/18/2014,28.01749992,27.61499977,27.53100014,28.03300095
6/19/2014,27.61499977,27.53100014,28.03300095,28.24950027
6/20/2014,27.53100014,28.03300095,28.24950027,28.32600021
6/23/2014,28.03300095,28.24950027,28.32600021,28.71450043
6/24/2014,28.24950027,28.32600021,28.71450043,28.62700081
6/25/2014,28.32600021,28.71450043,28.62700081,29.29649925
6/26/2014,28.71450043,28.62700081,29.29649925,29.2385006
6/27/2014,28.62700081,29.29649925,29.2385006,29.28450012
6/30/2014,29.29649925,29.2385006,29.28450012,29.23349953
7/1/2014,29.2385006,29.28450012,29.23349953,29.57449913
7/2/2014,29.28450012,29.23349953,29.57449913,29.53899956
7/3/2014,29.23349953,29.57449913,29.53899956,29.65399933
7/7/2014,29.57449913,29.53899956,29.65399933,29.53800011
7/8/2014,29.53899956,29.65399933,29.53800011,28.92000008
7/9/2014,29.65399933,29.53800011,28.92000008,29.16799927
7/10/2014,29.53800011,28.92000008,29.16799927,29.00200081
7/11/2014,28.92000008,29.16799927,29.00200081,29.33250046
7/14/2014,29.16799927,29.00200081,29.33250046,29.71299934
7/15/2014,29.00200081,29.33250046,29.71299934,29.65299988
7/16/2014,29.33250046,29.71299934,29.65299988,29.53100014
7/17/2014,29.71299934,29.65299988,29.53100014,29.04100037
7/18/2014,29.65299988,29.53100014,29.04100037,30.25550079
7/21/2014,29.53100014,29.04100037,30.25550079,29.92200089
7/22/2014,29.04100037,30.25550079,29.92200089,30.17849922
7/23/2014,30.25550079,29.92200089,30.17849922,30.2595005
7/24/2014,29.92200089,30.17849922,30.2595005,30.15049934
7/25/2014,30.17849922,30.2595005,30.15049934,29.90399933
7/28/2014,30.2595005,30.15049934,29.90399933,29.95100021
7/29/2014,30.15049934,29.90399933,29.95100021,29.69750023
7/30/2014,29.90399933,29.95100021,29.69750023,29.77199936
7/31/2014,29.95100021,29.69750023,29.77199936,28.97750092
8/1/2014,29.69750023,29.77199936,28.97750092,28.68000031
8/4/2014,29.77199936,28.97750092,28.68000031,29.1135006
8/5/2014,28.97750092,28.68000031,29.1135006,28.65699959
8/6/2014,28.68000031,29.1135006,28.65699959,28.72450066
8/7/2014,29.1135006,28.65699959,28.72450066,28.59049988
8/8/2014,28.65699959,28.72450066,28.59049988,28.89699936
8/11/2014,28.72450066,28.59049988,28.89699936,28.86249924
8/12/2014,28.59049988,28.89699936,28.86249924,28.6060009
8/13/2014,28.89699936,28.86249924,28.6060009,29.22800064
8/14/2014,28.86249924,28.6060009,29.22800064,29.23250008
8/15/2014,28.6060009,29.22800064,29.23250008,29.18549919
8/18/2014,29.22800064,29.23250008,29.18549919,29.63500023
8/19/2014,29.23250008,29.18549919,29.63500023,29.85549927
8/20/2014,29.18549919,29.63500023,29.85549927,29.77050018
8/21/2014,29.63500023,29.85549927,29.77050018,29.62100029
8/22/2014,29.85549927,29.77050018,29.62100029,29.62700081
8/25/2014,29.77050018,29.62100029,29.62700081,29.5284996
8/26/2014,29.62100029,29.62700081,29.5284996,29.40600014
8/27/2014,29.62700081,29.5284996,29.40600014,29.14999962
8/28/2014,29.5284996,29.40600014,29.14999962,29.01600075
8/29/2014,29.40600014,29.14999962,29.01600075,29.11800003
9/2/2014,29.14999962,29.01600075,29.11800003,29.43149948
9/3/2014,29.01600075,29.11800003,29.43149948,29.47599983
9/4/2014,29.11800003,29.43149948,29.47599983,29.65699959
9/5/2014,29.43149948,29.47599983,29.65699959,29.88899994
9/8/2014,29.47599983,29.65699959,29.88899994,30.0814991
9/9/2014,29.65699959,29.88899994,30.0814991,29.5984993
9/10/2014,29.88899994,30.0814991,29.5984993,29.67099953
9/11/2014,30.0814991,29.5984993,29.67099953,29.55550003
9/12/2014,29.5984993,29.67099953,29.55550003,29.24500084
9/15/2014,29.67099953,29.55550003,29.24500084,29.08200073
9/16/2014,29.55550003,29.24500084,29.08200073,29.43899918
9/17/2014,29.24500084,29.08200073,29.43899918,29.66449928
9/18/2014,29.08200073,29.43899918,29.66449928,29.8635006
9/19/2014,29.43899918,29.66449928,29.8635006,30.27000046
9/22/2014,29.66449928,29.8635006,30.27000046,29.8635006
9/23/2014,29.8635006,30.27000046,29.8635006,29.55900002
9/24/2014,30.27000046,29.8635006,29.55900002,29.92099953
9/25/2014,29.8635006,29.55900002,29.92099953,29.26250076
9/26/2014,29.55900002,29.92099953,29.26250076,29.39500046
9/29/2014,29.92099953,29.26250076,29.39500046,29.39049911
9/30/2014,29.26250076,29.39500046,29.39049911,29.4204998
10/1/2014,29.39500046,29.39049911,29.4204998,28.98150063
10/2/2014,29.39049911,29.4204998,28.98150063,29.04400063
10/3/2014,29.4204998,28.98150063,29.04400063,29.3125
10/6/2014,28.98150063,29.04400063,29.3125,29.38899994
10/7/2014,29.04400063,29.3125,29.38899994,28.70499992
10/8/2014,29.3125,29.38899994,28.70499992,29.18700027
10/9/2014,29.38899994,28.70499992,29.18700027,28.54050064
10/10/2014,28.70499992,29.18700027,28.54050064,27.7595005
10/13/2014,29.18700027,28.54050064,27.7595005,27.23749924
10/14/2014,28.54050064,27.7595005,27.23749924,27.43449974
10/15/2014,27.7595005,27.23749924,27.43449974,27.03650093
10/16/2014,27.23749924,27.43449974,27.03650093,26.84600067
10/17/2014,27.43449974,27.03650093,26.84600067,26.14850044
10/20/2014,27.03650093,26.84600067,26.14850044,26.61899948
10/21/2014,26.84600067,26.14850044,26.61899948,26.9015007
10/22/2014,26.14850044,26.61899948,26.9015007,27.1345005
10/23/2014,26.61899948,26.9015007,27.1345005,27.68250084
10/24/2014,26.9015007,27.1345005,27.68250084,27.44499969
10/27/2014,27.1345005,27.68250084,27.44499969,27.49399948
10/28/2014,27.68250084,27.44499969,27.49399948,27.9470005
10/29/2014,27.44499969,27.49399948,27.9470005,27.92250061
10/30/2014,27.49399948,27.9470005,27.92250061,28.01350021
10/31/2014,27.9470005,27.92250061,28.01350021,28.39349937
11/3/2014,27.92250061,28.01350021,28.39349937,28.18849945
11/4/2014,28.01350021,28.39349937,28.18849945,28.20949936
11/5/2014,28.39349937,28.18849945,28.20949936,27.79750061
11/6/2014,28.18849945,28.20949936,27.79750061,27.58449936
11/7/2014,28.20949936,27.79750061,27.58449936,27.5909996
11/10/2014,27.79750061,27.58449936,27.5909996,27.91150093
11/11/2014,27.58449936,27.5909996,27.91150093,28.06450081
11/12/2014,27.5909996,27.91150093,28.06450081,27.91250038
11/13/2014,27.91150093,28.06450081,27.91250038,27.8220005
11/14/2014,28.06450081,27.91250038,27.8220005,27.7595005
11/17/2014,27.91250038,27.8220005,27.7595005,27.33200073
11/18/2014,27.8220005,27.7595005,27.33200073,27.22550011
11/19/2014,27.7595005,27.33200073,27.22550011,27.36000061
11/20/2014,27.33200073,27.22550011,27.36000061,27.18799973
11/21/2014,27.22550011,27.36000061,27.18799973,27.29450035
11/24/2014,27.36000061,27.18799973,27.29450035,27.37400055
11/25/2014,27.18799973,27.29450035,27.37400055,27.46150017
11/26/2014,27.29450035,27.37400055,27.46150017,27.3864994
11/28/2014,27.37400055,27.46150017,27.3864994,27.45400047
12/1/2014,27.46150017,27.3864994,27.45400047,26.98250008
12/2/2014,27.3864994,27.45400047,26.98250008,26.92950058
12/3/2014,27.45400047,26.98250008,26.92950058,26.8484993
12/4/2014,26.98250008,26.92950058,26.8484993,27.12899971
12/5/2014,26.92950058,26.8484993,27.12899971,26.40399933
12/8/2014,26.8484993,27.12899971,26.40399933,26.53650093
12/9/2014,27.12899971,26.40399933,26.53650093,26.80550003
12/10/2014,26.40399933,26.53650093,26.80550003,26.40200043
12/11/2014,26.53650093,26.80550003,26.40200043,26.60549927
12/12/2014,26.80550003,26.40200043,26.60549927,26.07550049
12/15/2014,26.40200043,26.60549927,26.07550049,25.79199982
12/16/2014,26.60549927,26.07550049,25.79199982,24.90800095
12/17/2014,26.07550049,25.79199982,24.90800095,25.32250023
12/18/2014,25.79199982,24.90800095,25.32250023,25.7310009
12/19/2014,24.90800095,25.32250023,25.7310009,26.00200081
12/22/2014,25.32250023,25.7310009,26.00200081,26.61499977
12/23/2014,25.7310009,26.00200081,26.61499977,26.93849945
12/24/2014,26.00200081,26.61499977,26.93849945,26.8465004
12/26/2014,26.61499977,26.93849945,26.8465004,27.07600021
12/29/2014,26.93849945,26.8465004,27.07600021,26.8654995
12/30/2014,26.8465004,27.07600021,26.8654995,26.76399994
12/31/2014,27.07600021,26.8654995,26.76399994,26.53300095
1/2/2015,26.8654995,26.76399994,26.53300095,26.47750092
1/5/2015,26.76399994,26.53300095,26.47750092,25.97299957
1/6/2015,26.53300095,26.47750092,25.97299957,25.33200073
1/7/2015,26.47750092,25.97299957,25.33200073,25.25749969
1/8/2015,25.97299957,25.33200073,25.25749969,25.34550095
1/9/2015,25.33200073,25.25749969,25.34550095,25.0359993
1/12/2015,25.25749969,25.34550095,25.0359993,24.85300064
1/13/2015,25.34550095,25.0359993,24.85300064,25.09000015
1/14/2015,25.0359993,24.85300064,25.09000015,25.29649925
1/15/2015,24.85300064,25.09000015,25.29649925,25.20050049
1/16/2015,25.09000015,25.29649925,25.20050049,25.52300072
1/20/2015,25.29649925,25.20050049,25.52300072,25.49699974
1/21/2015,25.20050049,25.52300072,25.49699974,26.01950073
1/22/2015,25.52300072,25.49699974,26.01950073,26.86499977
1/23/2015,25.49699974,26.01950073,26.86499977,27.09749985
1/26/2015,26.01950073,26.86499977,27.09749985,26.83600044
1/27/2015,26.86499977,27.09749985,26.83600044,26.05949974
1/28/2015,27.09749985,26.83600044,26.05949974,25.62150002
1/29/2015,26.83600044,26.05949974,25.62150002,25.66150093
1/30/2015,26.05949974,25.62150002,25.66150093,26.87750053
2/2/2015,25.62150002,25.66150093,26.87750053,26.61000061
2/3/2015,25.66150093,26.87750053,26.61000061,26.66500092
